id,pref_name,city_name,district_name,built_year,structure,top_floor_num,room_type,price,area,latitude,longitude,nearest_station_id,dist_to_nearest_station
A03178,東京都,世田谷区,千歳台２丁目,1986,鉄骨造,3,1R,2764.56,28,35.6502795,139.6136301,S00010,1067.58
A03179,東京都,世田谷区,祖師谷２丁目,1989,鉄骨造,3,1R,3008.6465,23,35.64725008,139.6118551,S00010,609.29
A03180,東京都,世田谷区,祖師谷２丁目,1988,鉄骨造,3,1R,2907.8306,24,35.64876317,139.6101716,S00010,845.86
A03181,東京都,世田谷区,祖師谷２丁目,1991,ＲＣ,3,1R,3053.1106,21,35.64728273,139.6096722,S00010,465.15
A03182,東京都,世田谷区,祖師谷２丁目,1991,ＲＣ,3,1R,2933.7644,20,35.64795262,139.6130657,S00010,844.67
A03183,東京都,世田谷区,祖師谷２丁目,1988,鉄骨造,3,1R,2992.158,23,35.6473096,139.6102958,S00010,553.12
A03184,東京都,世田谷区,祖師谷２丁目,1997,ＲＣ,4,1R,3110.2415,30,35.6476826,139.6092694,S00010,648.52
A03185,東京都,世田谷区,祖師谷２丁目,2001,鉄骨造,3,1R,2931.2578,21,35.64793026,139.6138586,S00010,875.74
A03186,東京都,世田谷区,祖師谷３丁目,1993,ＲＣ,3,1R,3020.5493,22,35.64625028,139.6058657,S00010,638.09
A03187,東京都,世田谷区,祖師谷３丁目,1987,鉄骨造,2,1R,2845.4902,27,35.64627669,139.6055073,S00010,868.09
A03188,東京都,世田谷区,祖師谷３丁目,1992,ＲＣ,3,1R,3015.1406,23,35.64667757,139.6046236,S00010,755.74
A03189,東京都,世田谷区,祖師谷３丁目,1988,ＲＣ,3,1R,3011.468,20,35.64646888,139.60626,S00010,618.22
A03190,東京都,世田谷区,祖師谷３丁目,1981,ＳＲＣ,12,1R,2973.5273,21,35.64660008,139.6049127,S00010,723.48
A03191,東京都,世田谷区,祖師谷３丁目,2005,ＲＣ,5,1R,3306.5046,20,35.64476661,139.6046874,S00010,534.38
A03192,東京都,世田谷区,祖師谷３丁目,1982,ＳＲＣ,12,1R,2996.6248,21,35.64542162,139.6069981,S00010,417.31
A03193,東京都,世田谷区,砧４丁目,1989,ＲＣ,5,1R,2919.1895,22,35.64159779,139.6156628,S00010,851.16
A03194,東京都,世田谷区,砧４丁目,1994,ＲＣ,3,1R,3024.9558,27,35.64088652,139.6147438,S00010,803.45
A03195,東京都,世田谷区,若林３丁目,1985,ＲＣ,4,1R,3305.0388,21,35.64524203,139.6592311,S00033,369.69
A03196,東京都,世田谷区,砧４丁目,1982,ＲＣ,4,1R,2805.0034,25,35.64072143,139.6154478,S00010,817.27
A03197,東京都,世田谷区,砧５丁目,1992,ＲＣ,3,1R,2872.2876,30,35.63441644,139.608008,S00010,1263.98
A03198,東京都,世田谷区,砧５丁目,1990,ＡＬＣ,2,1R,2822.1902,28,35.63509597,139.6079644,S00010,1218.43
A03199,東京都,世田谷区,砧５丁目,1979,ＳＲＣ,6,1R,2804.7668,27,35.63869956,139.6104024,S00010,787.48
A03200,東京都,世田谷区,砧５丁目,2001,ＲＣ,3,1R,3126.1123,22,35.63906759,139.6108315,S00010,710.49
A03201,東京都,世田谷区,砧５丁目,1980,鉄骨造,3,1R,2851.4336,30,35.63893623,139.6088119,S00010,693.52
A03202,東京都,世田谷区,砧５丁目,1992,鉄骨造,3,1R,2905.5962,22,35.63507467,139.6082627,S00010,1192.47
A03203,東京都,世田谷区,砧５丁目,1983,ＲＣ,6,1R,3082.141,27,35.63941248,139.6086184,S00010,623.66
A03204,東京都,世田谷区,砧５丁目,1975,ＲＣ,3,1R,2478.2913,30,35.63865517,139.6084402,S00010,924.36
A03205,東京都,世田谷区,砧３丁目,1994,鉄骨造,3,1R,2898.9377,26,35.63803825,139.6130021,S00010,963.62
A03206,東京都,世田谷区,砧３丁目,2010,ＲＣ,3,1R,3040.0972,26,35.63581056,139.6144509,S00010,1463.91
A03207,東京都,世田谷区,砧３丁目,1975,鉄骨造,4,1R,2491.0703,27,35.63670402,139.6134846,S00010,1231.17
A03208,東京都,世田谷区,砧３丁目,1983,ＲＣ,3,1R,2750.3228,29,35.63668694,139.6130209,S00010,1133.5
A03209,東京都,世田谷区,砧３丁目,1974,ＲＣ,3,1R,2517.2495,26,35.6384581,139.6129761,S00010,843.76
A03210,東京都,世田谷区,大蔵１丁目,1981,鉄骨造,2,1R,2596.092,30,35.63470138,139.6181772,S00010,1873.25
A03211,東京都,世田谷区,大蔵１丁目,2000,ＲＣ,7,1R,2995.285,23,35.63322406,139.6202297,S00010,2024.98
A03212,東京都,世田谷区,祖師谷１丁目,2001,ＲＣ,4,1R,3153.0771,26,35.6451398,139.6126466,S00010,489.19
A03213,東京都,世田谷区,祖師谷１丁目,2005,鉄骨造,2,1R,3200.9248,27,35.64439379,139.610623,S00010,298.46
A03214,東京都,世田谷区,砧６丁目,1991,鉄骨造,3,1R,3108.883,30,35.64030521,139.6095081,S00010,398.69
A03215,東京都,世田谷区,砧６丁目,1985,ＲＣ,5,1R,3068.3293,27,35.64233884,139.6112536,S00010,309.62
A03216,東京都,世田谷区,砧６丁目,2000,ＡＬＣ,2,1R,3116.785,23,35.64003631,139.6094004,S00010,493.18
A03217,東京都,世田谷区,砧６丁目,1985,ＲＣ,5,1R,3068.3293,27,35.64225053,139.6113513,S00010,405.95
A03218,東京都,世田谷区,砧６丁目,1994,鉄骨造,3,1R,3099.4192,29,35.64036276,139.6090846,S00010,430.9
A03219,東京都,世田谷区,砧６丁目,1985,ＲＣ,5,1R,3080.5176,24,35.64181042,139.6095309,S00010,255.76
A03220,東京都,世田谷区,砧６丁目,1992,鉄骨造,3,1R,3055.3865,23,35.64186138,139.609271,S00010,302.4
A03221,東京都,世田谷区,砧６丁目,1994,ＲＣ,4,1R,3077.4106,24,35.6423376,139.6104654,S00010,270.54
A03222,東京都,世田谷区,砧６丁目,1999,ＲＣ,3,1R,3086.0952,30,35.64182675,139.6087054,S00010,321.69
A03223,東京都,世田谷区,砧６丁目,1991,ＡＬＣ,2,1R,3031.223,20,35.64155961,139.6095001,S00010,263.1
A03224,東京都,世田谷区,砧６丁目,2003,ＲＣ,4,1R,3212.9856,28,35.64166345,139.6109059,S00010,356.07
A03225,東京都,世田谷区,砧６丁目,2012,ＲＣ,4,1R,3358.854,22,35.64202906,139.6109566,S00010,303.8
A03226,東京都,世田谷区,砧６丁目,1991,ＲＣ,3,1R,3065.2988,26,35.64128718,139.6097417,S00010,341.89
A03227,東京都,世田谷区,砧６丁目,2003,ＲＣ,5,1R,3212.9856,29,35.64184426,139.6091063,S00010,289.29
A03228,東京都,世田谷区,砧６丁目,2000,鉄骨造,3,1R,3085.6467,23,35.64166572,139.6089757,S00010,259.69
A03229,東京都,世田谷区,大蔵５丁目,1989,鉄骨造,3,1R,2893.4937,29,35.62833909,139.6088245,S00010,2096.25
A03230,東京都,世田谷区,大蔵５丁目,1987,鉄骨造,3,1R,2851.634,23,35.62795753,139.610292,S00010,2157.48
A03231,東京都,世田谷区,大蔵５丁目,1994,ＲＣ,4,1R,2943.7278,25,35.62978145,139.6089749,S00010,1927.06
A03232,東京都,世田谷区,大蔵２丁目,1991,ＲＣ,5,1R,2846.8196,30,35.63254686,139.6141584,S00010,1735.87
A03233,東京都,世田谷区,大蔵２丁目,1989,ＲＣ,5,1R,2836.4978,20,35.63197788,139.6139046,S00010,1771.73
A03234,東京都,世田谷区,大蔵２丁目,2000,ＲＣ,5,1R,2910.434,20,35.63232292,139.6115742,S00010,1554.39
A03235,東京都,世田谷区,岡本３丁目,1996,鉄骨造,3,1R,3054.5605,28,35.62703739,139.6132755,S00010,2357.02
A03236,東京都,世田谷区,砧１丁目,2000,ＲＣ,4,1R,2972.122,24,35.63994571,139.6174682,S00010,1085.76
A03237,東京都,世田谷区,砧１丁目,1985,ＲＣ,3,1R,2827.6729,29,35.63858504,139.6171162,S00010,1134.39
A03238,東京都,世田谷区,砧１丁目,2000,ＲＣ,4,1R,2964.3528,27,35.63819438,139.6183385,S00010,1335.34
A03239,東京都,世田谷区,砧１丁目,1977,ＲＣ,6,1R,2499.288,28,35.63983188,139.6171278,S00010,1051.38
A03240,東京都,世田谷区,砧１丁目,1990,ＲＣ,4,1R,2870.4763,29,35.64036859,139.6176951,S00010,1169.55
A03241,東京都,世田谷区,砧１丁目,2007,鉄骨造,0,1R,3047.2805,30,35.63714636,139.6180514,S00010,1386.88
A03242,東京都,世田谷区,砧１丁目,2009,ＲＣ,4,1R,3213.963,23,35.64028209,139.6179992,S00010,1086.83
A03243,東京都,世田谷区,大蔵６丁目,1984,ＲＣ,4,1R,3061.3657,25,35.62641221,139.6088283,S00010,2396.67
A03244,東京都,世田谷区,若林５丁目,1985,鉄骨造,3,1R,3203.496,28,35.64864653,139.6589451,S00033,559.9
A03245,東京都,世田谷区,若林５丁目,2002,ＲＣ,3,1R,3297.011,21,35.64965967,139.6576837,S00033,785.49
A03246,東京都,世田谷区,若林５丁目,2007,鉄骨造,3,1R,3427.6775,30,35.64849935,139.6585052,S00033,491.13
A03247,東京都,世田谷区,若林５丁目,1995,ＲＣ,3,1R,3280.3557,20,35.64847508,139.6591931,S00033,434.99
A03248,東京都,世田谷区,若林５丁目,2004,ＡＬＣ,3,1R,3226.4395,23,35.6483086,139.6586996,S00033,392.18
A03249,東京都,世田谷区,若林５丁目,1990,ＲＣ,4,1R,3264.3306,27,35.64917473,139.6578909,S00033,709.03
A03250,東京都,世田谷区,若林５丁目,2006,ＲＣ,4,1R,3454.9077,24,35.65086214,139.6586797,S00033,874.04
A03251,東京都,世田谷区,若林５丁目,1990,ＡＬＣ,4,1R,3239.0457,20,35.64842762,139.6581124,S00033,469.28
A03252,東京都,世田谷区,若林５丁目,1971,ＲＣ,5,1R,2923.887,21,35.64807596,139.6577198,S00033,481.06
A03253,東京都,世田谷区,若林５丁目,1989,ＲＣ,3,1R,3273.4019,25,35.64802682,139.6576671,S00033,494.84
A03254,東京都,世田谷区,若林５丁目,1984,ＲＣ,3,1R,3183.3691,20,35.64827952,139.6579794,S00033,495.74
A03255,東京都,世田谷区,若林５丁目,1997,鉄骨造,4,1R,3329.9048,25,35.64863458,139.6586619,S00033,552.26
A03256,東京都,世田谷区,若林５丁目,2007,ＲＣ,4,1R,3581.6812,23,35.64835498,139.6590194,S00033,403.77
A03257,東京都,世田谷区,若林５丁目,1992,ＲＣ,2,1R,3268.1116,27,35.64846314,139.6584139,S00033,500.03
A03258,東京都,世田谷区,若林５丁目,1990,ＲＣ,2,1R,3260.3743,30,35.64877238,139.6581955,S00033,526.24
A03259,東京都,世田谷区,梅丘３丁目,1999,ＲＣ,3,1R,3281.5344,30,35.65024687,139.6577067,S00033,805.57
A03260,東京都,世田谷区,梅丘３丁目,1971,ＲＣ,5,1R,2893.6516,23,35.64992818,139.6567665,S00033,693.03
A03261,東京都,世田谷区,梅丘３丁目,1991,ＲＣ,3,1R,3258.9404,21,35.65017239,139.6584316,S00033,810.09
A03262,東京都,世田谷区,梅丘３丁目,2005,鉄骨造,3,1R,3333.8765,28,35.65011686,139.6561249,S00033,712.18
A03263,東京都,世田谷区,梅丘３丁目,1982,ＲＣ,4,1R,3138.2834,21,35.65021373,139.658257,S00033,742.04
A03264,東京都,世田谷区,梅丘３丁目,1989,ＲＣ,4,1R,3251.9817,30,35.64987635,139.6576493,S00033,765.72
A03265,東京都,世田谷区,若林１丁目,1990,ＲＣ,8,1R,3409.2644,23,35.64445848,139.6623747,S00033,553
A03266,東京都,世田谷区,若林１丁目,2004,鉄骨造,3,1R,3530.2834,24,35.64565507,139.6617863,S00033,368.43
A03267,東京都,世田谷区,若林１丁目,2001,鉄骨造,3,1R,3483.4436,24,35.64427147,139.6617003,S00033,335.66
A03268,東京都,世田谷区,若林１丁目,1994,鉄骨造,2,1R,3296.7153,30,35.64551561,139.6615575,S00033,435.51
A03269,東京都,世田谷区,若林１丁目,2007,ＲＣ,6,1R,3824.4956,26,35.6459328,139.6620924,S00033,364.25
A03270,東京都,世田谷区,若林１丁目,1985,ＳＲＣ,9,1R,3307.6265,23,35.64572371,139.6615898,S00033,372.62
A03271,東京都,世田谷区,若林１丁目,1970,ＲＣ,4,1R,3335.9695,21,35.64547857,139.6625988,S00033,535.33
A03272,東京都,世田谷区,若林１丁目,1997,ＡＬＣ,3,1R,3341.3997,22,35.64531673,139.6617969,S00033,403.79
A03273,東京都,世田谷区,若林１丁目,2005,鉄骨造,3,1R,3533.3625,23,35.64574938,139.6617861,S00033,334.86
A03274,東京都,世田谷区,若林１丁目,2006,ＲＣ,4,1R,3824.4956,30,35.64548942,139.6620245,S00033,379.46
A03275,東京都,世田谷区,若林１丁目,1994,ＲＣ,5,1R,3746.2893,20,35.64592927,139.6631515,S00033,481.05
A03276,東京都,世田谷区,若林１丁目,1990,鉄骨造,3,1R,3469.1843,21,35.64560945,139.6623691,S00033,451.88
A03277,東京都,世田谷区,若林１丁目,1991,ＲＣ,10,1R,3521.9424,27,35.64538541,139.662449,S00033,431.97
A03278,東京都,世田谷区,若林１丁目,1984,ＳＲＣ,9,1R,3506.542,27,35.6450014,139.6626338,S00033,490.83
A03279,東京都,世田谷区,若林１丁目,1986,鉄骨造,6,1R,3520.314,20,35.64435632,139.6620429,S00033,467.58
A03280,東京都,世田谷区,若林１丁目,1984,ＳＲＣ,4,1R,3502.9487,30,35.64547565,139.6623804,S00033,406.52
A03281,東京都,世田谷区,若林１丁目,2007,ＲＣ,6,1R,3813.5955,23,35.64580039,139.6627183,S00033,525.8
A03282,東京都,世田谷区,若林１丁目,1989,ＲＣ,10,1R,3489.6252,25,35.64575619,139.6629791,S00033,453.26
A03283,東京都,世田谷区,若林２丁目,1994,ＡＬＣ,2,1R,3229.0432,21,35.64793224,139.6614872,S00033,447.27
A03284,東京都,世田谷区,若林２丁目,2003,鉄骨造,2,1R,3471.1995,23,35.64764192,139.6617724,S00033,495.92
A03285,東京都,世田谷区,若林２丁目,2008,ＲＣ,6,1R,3593.8098,21,35.65048422,139.6613344,S00033,698.99
A03286,東京都,世田谷区,若林２丁目,1995,鉄骨造,3,1R,3285.8152,25,35.64875222,139.6615547,S00033,515.75
A03287,東京都,世田谷区,若林２丁目,1989,ＲＣ,3,1R,3469.6328,29,35.64728911,139.6620172,S00033,433
A03288,東京都,世田谷区,若林２丁目,2009,鉄骨,2,1R,3781.299,29,35.64721521,139.6632858,S00033,491.32
A03289,東京都,世田谷区,若林２丁目,1996,ＰＣ,3,1R,3227.4265,23,35.6506725,139.6616077,S00033,724.72
A03290,東京都,世田谷区,若林２丁目,1976,ＲＣ,7,1R,3087.9402,28,35.64754654,139.661805,S00033,401.9
A03291,東京都,世田谷区,若林２丁目,1978,ＲＣ,5,1R,3287.6309,22,35.64951216,139.6638799,S00033,811.01
A03292,東京都,世田谷区,若林２丁目,2007,ＲＣ,3,1R,3534.5457,26,35.65053563,139.6617609,S00033,691.51
A03293,東京都,世田谷区,若林３丁目,2010,ＲＣ,8,1R,3596.4343,20,35.64521758,139.6589722,S00033,342.57
A03294,東京都,世田谷区,若林３丁目,2004,ＰＣ,3,1R,3339.5151,28,35.6432251,139.6594662,S00033,409.88
A03295,東京都,世田谷区,若林３丁目,2005,ＲＣ,3,1R,3407.5151,21,35.64484468,139.6577376,S00033,469.1
A03296,東京都,世田谷区,若林３丁目,1980,ＲＣ,3,1R,3081.915,30,35.64348381,139.6594258,S00033,290.82
A03297,東京都,世田谷区,若林４丁目,1974,ＳＲＣ,10,1R,2904.0315,22,35.64511208,139.6575122,S00033,484.72
A03298,東京都,世田谷区,若林４丁目,1989,ＲＣ,4,1R,3305.0388,23,35.64556488,139.65844,S00033,347.75
A03299,東京都,世田谷区,若林４丁目,1977,ＲＣ,7,1R,3003.4412,24,35.64552798,139.6583109,S00033,369.14
A03300,東京都,世田谷区,野毛２丁目,2006,ＲＣ,5,1R,3203.9631,26,35.60276921,139.6419551,S00034,1141.15
A03301,東京都,世田谷区,野毛２丁目,2004,鉄骨造,3,1R,3004.403,20,35.60079206,139.642425,S00034,1227.55
A03302,東京都,世田谷区,野毛２丁目,2001,鉄骨造,2,1R,2913.772,29,35.60071262,139.6431975,S00034,1099.21
A03303,東京都,世田谷区,野毛２丁目,1996,ＲＣ,5,1R,3058.895,20,35.6036358,139.6419884,S00034,825.14
A03304,東京都,世田谷区,野毛２丁目,1987,ＲＣ,3,1R,2815.221,26,35.60289504,139.6417802,S00034,1140.1
A03305,東京都,世田谷区,野毛２丁目,1985,ＲＣ,4,1R,2896.7131,29,35.60283172,139.6413187,S00034,1064.49
A03306,東京都,世田谷区,野毛２丁目,1989,ＲＣ,3,1R,2848.6802,26,35.6022336,139.6422886,S00034,1066.94
A03307,東京都,世田谷区,野毛２丁目,2013,鉄骨,2,1R,2991.995,26,35.60101295,139.6417652,S00034,1177.71
A03308,東京都,世田谷区,野毛１丁目,1973,鉄骨造,3,1R,2500.7778,29,35.60206548,139.643924,S00034,965.71
A03309,東京都,世田谷区,野毛１丁目,2005,鉄骨造,2,1R,3362.463,24,35.60381958,139.644846,S00034,672.98
A03310,東京都,世田谷区,野毛１丁目,1986,ＲＣ,3,1R,3221.5588,25,35.60499224,139.6450338,S00034,417.16
A03311,東京都,世田谷区,野毛１丁目,1997,ＲＣ,3,1R,3011.684,25,35.60297642,139.6427152,S00034,883.5
A03312,東京都,世田谷区,中町１丁目,1990,鉄骨造,2,1R,3211.9983,28,35.60828016,139.6426908,S00034,549.75
A03313,東京都,世田谷区,中町１丁目,2003,鉄骨造,4,1R,3407.3318,28,35.60753373,139.6438756,S00034,446.56
A03314,東京都,世田谷区,中町１丁目,1997,ＲＣ,3,1R,3296.8977,24,35.60670111,139.6425868,S00034,715.9
A03315,東京都,世田谷区,中町１丁目,1989,鉄骨造,3,1R,3253.9573,24,35.60724478,139.6444392,S00034,357.54
A03316,東京都,世田谷区,中町２丁目,1988,ＲＣ,3,1R,3251.2498,20,35.61102116,139.6442296,S00034,687.28
A03317,東京都,世田谷区,中町２丁目,2005,ＲＣ,3,1R,3446.0212,28,35.609733,139.6444721,S00034,453.2
A03318,東京都,世田谷区,等々力２丁目,2002,ＡＬＣ,3,1R,3322.9614,26,35.60650112,139.6490441,S00034,384.65
A03319,東京都,世田谷区,等々力２丁目,1996,ＲＣ,3,1R,3304.0222,26,35.60532972,139.6487882,S00034,359.59
A03320,東京都,世田谷区,等々力２丁目,1997,ＡＬＣ,3,1R,3281.3284,24,35.60762918,139.6497211,S00034,156.29
A03321,東京都,世田谷区,等々力２丁目,1979,ＲＣ,3,1R,2844.239,24,35.60702832,139.6505616,S00034,321.08
A03322,東京都,世田谷区,等々力２丁目,2008,鉄骨,2,1R,3425.3606,25,35.60565965,139.6481674,S00034,241
A03323,東京都,世田谷区,等々力２丁目,1991,鉄骨造,3,1R,3292.6387,28,35.60716764,139.6494494,S00034,161.97
A03324,東京都,世田谷区,等々力２丁目,1984,ＳＲＣ,4,1R,3296.7341,22,35.60671681,139.6466724,S00034,178.86
A03325,東京都,世田谷区,等々力２丁目,2012,鉄骨造,3,1R,3399.306,22,35.60661209,139.6498135,S00034,336.56
A03326,東京都,世田谷区,等々力２丁目,2009,ＲＣ,8,1R,3616.876,30,35.60741529,139.6498745,S00034,219.21
A03327,東京都,世田谷区,等々力２丁目,1991,ＲＣ,3,1R,3302.1,30,35.60651828,139.6505373,S00034,390.41
A03328,東京都,世田谷区,野毛１丁目,1994,ＲＣ,3,1R,3149.455,25,35.60313395,139.6458787,S00034,635.59
A03329,東京都,世田谷区,野毛１丁目,2003,ＲＣ,5,1R,3106.1091,23,35.60182574,139.6454412,S00034,859.41
A03330,東京都,世田谷区,野毛１丁目,1990,鉄骨造,4,1R,2791.1655,25,35.59922964,139.6451986,S00034,1360.14
A03331,東京都,世田谷区,野毛１丁目,1994,ＲＣ,3,1R,2984.6694,30,35.60196359,139.645194,S00034,836.42
A03332,東京都,世田谷区,等々力１丁目,1988,ＲＣ,2,1R,3113.744,20,35.60262689,139.6468428,S00034,684.53
A03333,東京都,世田谷区,等々力１丁目,1983,ＲＣ,3,1R,3174.4836,28,35.60385033,139.6479885,S00034,536.91
A03334,東京都,世田谷区,等々力１丁目,2002,ＲＣ,4,1R,3318.1238,26,35.60270345,139.6493146,S00034,711.34
A03335,東京都,世田谷区,等々力１丁目,1980,ＲＣ,5,1R,2959.254,26,35.60211509,139.6478421,S00034,751.66
A03336,東京都,世田谷区,等々力１丁目,2000,ＲＣ,5,1R,3265.9463,26,35.60255759,139.6466428,S00034,796.69
A03337,東京都,世田谷区,等々力１丁目,2005,ＲＣ,7,1R,3476.5698,26,35.60373737,139.646967,S00034,628.06
A03338,東京都,世田谷区,等々力１丁目,2002,ＲＣ,3,1R,3085.0728,26,35.60151258,139.6487335,S00034,867.07
A03339,東京都,世田谷区,等々力１丁目,1992,ＲＣ,3,1R,3242.9456,28,35.60375404,139.6478616,S00034,616.08
A03340,東京都,世田谷区,等々力１丁目,1974,鉄骨造,3,1R,2792.8828,28,35.60236173,139.6469344,S00034,802.18
A03341,東京都,世田谷区,等々力３丁目,1999,鉄骨造,3,1R,3372.501,27,35.60999624,139.6502852,S00034,336.33
A03342,東京都,世田谷区,等々力３丁目,1996,ＲＣ,7,1R,3363.7703,25,35.60990773,139.6488467,S00034,214.97
A03343,東京都,世田谷区,等々力３丁目,1980,ＲＣ,3,1R,3025.7593,20,35.61118015,139.6494127,S00034,446.41
A03344,東京都,世田谷区,等々力３丁目,2001,鉄骨造,2,1R,3377.0774,22,35.61084977,139.6513657,S00034,532.74
A03345,東京都,世田谷区,等々力３丁目,2002,ＡＬＣ,2,1R,3310.7925,24,35.61189182,139.6507756,S00034,607.36
A03346,東京都,世田谷区,等々力３丁目,1997,ＳＲＣ,9,1R,3431.9155,28,35.61004181,139.6484011,S00034,246.04
A03347,東京都,世田谷区,等々力３丁目,1997,鉄骨造,4,1R,3417.1624,30,35.61000138,139.648872,S00034,288.75
A03348,東京都,世田谷区,等々力３丁目,1996,ＲＣ,3,1R,3291.8533,30,35.61216378,139.6503118,S00034,561.01
A03349,東京都,世田谷区,中町１丁目,1980,ＲＣ,2,1R,2983.3086,26,35.60703507,139.6455074,S00034,303.62
A03350,東京都,世田谷区,中町１丁目,2013,ＲＣ,3,1R,3445.0493,22,35.60815782,139.6461951,S00034,154.32
A03351,東京都,世田谷区,中町２丁目,1993,ＲＣ,4,1R,3294.095,22,35.61144381,139.6466729,S00034,615.79
A03352,東京都,世田谷区,中町２丁目,2005,ＲＣ,8,1R,3518.608,24,35.61173816,139.6457393,S00034,592.9
A03353,東京都,世田谷区,中町２丁目,2015,鉄骨造,4,1R,3691.605,22,35.61088997,139.6458768,S00034,425.34
A03354,東京都,世田谷区,等々力４丁目,1972,ＲＣ,4,1R,2890.2385,21,35.60899687,139.6508062,S00034,331.88
A03355,東京都,世田谷区,等々力４丁目,1971,ＲＣ,7,1R,2845.5535,22,35.60878774,139.6504034,S00034,267.81
A03356,東京都,世田谷区,等々力４丁目,1989,ＲＣ,5,1R,3308.306,22,35.60877051,139.6511075,S00034,464.11
A03357,東京都,世田谷区,等々力４丁目,1998,ＲＣ,3,1R,3350.635,28,35.60873752,139.6507166,S00034,301.93
A03358,東京都,世田谷区,等々力８丁目,2006,ＲＣ,5,1R,3598.9668,29,35.6122437,139.6513365,S00034,695.94
A03359,東京都,世田谷区,玉堤２丁目,1987,ＲＣ,5,1R,2824.6125,21,35.60033132,139.6452202,S00034,1013.02
A03360,東京都,世田谷区,玉堤２丁目,1988,ＲＣ,5,1R,2824.6125,28,35.59990865,139.6453853,S00034,1046.55
A03361,東京都,世田谷区,玉堤２丁目,1980,鉄骨造,2,1R,2427.0889,23,35.59868434,139.6487209,S00034,1185.99
A03362,東京都,世田谷区,玉堤２丁目,2011,鉄骨造,3,1R,3095.754,21,35.60020669,139.6478371,S00034,860.32
A03363,東京都,世田谷区,玉堤２丁目,1982,鉄骨造,2,1R,2502.536,21,35.59853114,139.6481643,S00034,1207.64
A03364,東京都,世田谷区,玉堤２丁目,2005,ＡＬＣ,3,1R,2823.5078,27,35.59864687,139.6484055,S00034,1041.75
A03365,東京都,世田谷区,深沢５丁目,1974,ＲＣ,3,1R,2514.3665,25,35.61960182,139.6520372,S00034,1395.93
A03366,東京都,世田谷区,深沢５丁目,1990,ＲＣ,3,1R,2942.9377,24,35.62014282,139.6521851,S00034,1467.46
A03367,東京都,世田谷区,深沢５丁目,1978,ＳＲＣ,10,1R,2642.7964,26,35.61728038,139.6498645,S00034,1186.51
A03368,東京都,世田谷区,深沢５丁目,1984,ＲＣ,4,1R,2945.992,26,35.62040916,139.6524191,S00034,1609.98
A03369,東京都,世田谷区,深沢５丁目,1987,ＳＲＣ,7,1R,3027.5059,29,35.61787835,139.6494229,S00034,1133.45
A03370,東京都,世田谷区,深沢５丁目,2007,鉄骨,3,1R,3129.67,24,35.61854656,139.6530134,S00034,1311.34
A03371,東京都,世田谷区,深沢５丁目,1990,鉄骨造,3,1R,2942.4893,22,35.61942411,139.6491067,S00034,1458.54
A03372,東京都,世田谷区,深沢５丁目,2008,鉄骨造,3,1R,3157.343,28,35.61761516,139.6504929,S00034,1118.43
A03373,東京都,世田谷区,深沢５丁目,1998,鉄骨造,4,1R,3071.3953,28,35.62046027,139.649368,S00034,1531.6
A03374,東京都,世田谷区,中町３丁目,1991,ＲＣ,4,1R,3107.6777,30,35.61473174,139.6474966,S00034,918.5
A03375,東京都,世田谷区,中町３丁目,2002,鉄骨造,3,1R,3072.1157,30,35.61611945,139.6463553,S00034,1074.76
A03376,東京都,世田谷区,中町３丁目,1996,ＲＣ,4,1R,3122.2825,28,35.61521017,139.6479175,S00034,919.99
A03377,東京都,世田谷区,中町３丁目,1992,ＲＣ,4,1R,3270.554,29,35.61468142,139.6464461,S00034,804.13
A03378,東京都,世田谷区,中町３丁目,2008,ＲＣ,3,1R,3168.0095,21,35.61576446,139.6465754,S00034,995.63
A03379,東京都,世田谷区,中町３丁目,1985,ＲＣ,3,1R,2962.4348,21,35.61583554,139.6489237,S00034,977.12
A03380,東京都,世田谷区,等々力３丁目,2008,ＡＬＣ,3,1R,3318.269,20,35.61248861,139.6483545,S00034,444.46
A03381,東京都,世田谷区,等々力３丁目,1997,鉄骨造,4,1R,3404.9182,24,35.6125349,139.6489943,S00034,501.85
A03382,東京都,世田谷区,等々力３丁目,1966,ＲＣ,4,1R,3435.6033,21,35.61244145,139.6497272,S00034,601.33
A03383,東京都,世田谷区,中町２丁目,2003,ＲＣ,4,1R,3233.3782,22,35.6133756,139.6457435,S00034,867.49
A03384,東京都,世田谷区,中町２丁目,2000,ＲＣ,3,1R,3342.8193,29,35.61270321,139.6465614,S00034,614.65
A03385,東京都,世田谷区,中町２丁目,1998,ＲＣ,2,1R,3327.3428,27,35.61283928,139.6456052,S00034,678.53
A03386,東京都,世田谷区,中町２丁目,1993,ＲＣ,3,1R,3111.9385,26,35.6131011,139.6453764,S00034,841.44
A03387,東京都,世田谷区,等々力８丁目,1989,ＲＣ,3,1R,2994.1902,26,35.61530657,139.6521252,S00034,1016.17
A03388,東京都,世田谷区,等々力８丁目,1999,ＲＣ,3,1R,3077.2239,20,35.61627886,139.6506876,S00034,999.17
A03389,東京都,世田谷区,等々力８丁目,2006,ＲＣ,4,1R,3598.9668,21,35.61344553,139.6495466,S00034,670.99
A03390,東京都,世田谷区,等々力８丁目,2008,鉄骨造,2,1R,3157.343,24,35.61602213,139.6517923,S00034,1106.19
A03391,東京都,世田谷区,等々力８丁目,1991,ＲＣ,3,1R,3277.799,20,35.61381164,139.6489359,S00034,620.06
A03392,東京都,世田谷区,等々力８丁目,1996,ＲＣ,3,1R,3268.3123,26,35.61406946,139.6501469,S00034,771.79
